id,latitude,longitude,bathrooms,bedrooms,fee,has_photo,pets_allowed,square_feet,price
5668632093,30.5118,-97.6873,1,1,No,Thumbnail,,520,920
5668636782,38.8562,-104.772,1,1,No,Thumbnail,"Cats,Dogs",520,880
5668631934,30.3054,-97.7497,1,4,No,Thumbnail,,520,879
5668630069,30.3054,-97.7497,1,1,No,Thumbnail,,520,850
5664578772,43.0531,-87.9659,1,1,No,Thumbnail,Cats,520,845
5668632469,30.3054,-97.7497,1,1,No,Thumbnail,,520,830
5664598478,47.0012,-120.5424,1,1,No,Thumbnail,,520,825
5668616612,41.2562,-96.0404,1,1,No,Thumbnail,"Cats,Dogs",520,757
5659918801,41.5927,-93.6276,1,1,No,Thumbnail,,520,750
5668621118,47.6794,-117.4018,1,1,No,Thumbnail,"Cats,Dogs",520,725
5668612386,32.4418,-99.7494,1,3,No,Thumbnail,"Cats,Dogs",520,635
5668620814,37.1892,-93.2908,1,3,No,Thumbnail,"Cats,Dogs",520,610
5668616185,43.0531,-87.9659,1,3,No,Thumbnail,"Cats,Dogs",521,1182
5668633379,30.3054,-97.7497,1,2,No,Thumbnail,,522,1805
5668633946,30.3054,-97.7497,1,2,No,Thumbnail,"Cats,Dogs",522,1805
5668613217,42.2081,-70.9524,1,3,No,Thumbnail,"Cats,Dogs",522,1802
5664575494,42.1666,-70.9511,1,3,No,Thumbnail,"Cats,Dogs",522,1724
5508859523,42.1666,-70.9511,1,2,No,Thumbnail,,522,1662
5668615417,45.6558,-122.5888,1,3,No,Thumbnail,"Cats,Dogs",522,1085
5668628860,40.3325,-75.1166,1,1,No,Thumbnail,"Cats,Dogs",522,999
5664569168,29.4624,-98.5253,1,1,No,Thumbnail,,522,860
5668610849,29.4624,-98.5253,1,1,No,Thumbnail,"Cats,Dogs",522,805
5668620827,37.1892,-93.2908,1,3,No,Thumbnail,"Cats,Dogs",522,555
5668620506,42.7527,-71.4854,1,4,No,Thumbnail,"Cats,Dogs",523,1135
5668621381,40.1171,-88.1889,1,2,No,Thumbnail,,523,930
5668633198,30.3054,-97.7497,1,2,No,Thumbnail,,524,1530
5668620278,38.9401,-92.3167,1,1,No,Thumbnail,,524,1199
5508859601,32.829,-96.8458,1,2,No,Thumbnail,"Cats,Dogs",524,1121
5668638075,32.7876,-117.1265,1,2,No,Thumbnail,"Cats,Dogs",525,2195
5508862969,34.0628,-118.2754,1,1,No,Thumbnail,"Cats,Dogs",525,1705
5508862447,34.0628,-118.2754,1,1,No,Thumbnail,"Cats,Dogs",525,1705
5659914195,39.6041,-104.8594,1,1,No,Thumbnail,"Cats,Dogs",525,1650
5668617055,33.8056,-118.1696,1,0,No,Thumbnail,,525,1585
5668630612,30.3054,-97.7497,1,1,No,Thumbnail,,525,1500
5668628294,30.3054,-97.7497,1,1,No,Thumbnail,,525,1455
5668637344,41.8625,-87.6825,1,1,No,Thumbnail,Cats,525,1370
5668611461,34.0521,-117.6328,1,1,No,Thumbnail,,525,1370
5668642710,32.9631,-96.7212,1,1,No,Thumbnail,"Cats,Dogs",525,1325
5642336316,33.7848,-84.3922,1,1,No,Thumbnail,"Cats,Dogs",525,1250
5659914011,29.4624,-98.5253,1,1,No,Thumbnail,"Cats,Dogs",525,1200
5659913227,38.9259,-94.6916,1,1,No,Thumbnail,"Cats,Dogs",525,1175
5668609620,29.7506,-95.4788,1,0,No,Thumbnail,"Cats,Dogs",525,1150
5659915264,45.5091,-122.6449,1,1,No,Thumbnail,"Cats,Dogs",525,1125
5664597210,37.6836,-97.3369,1,1,No,Thumbnail,"Cats,Dogs",525,1100
5509254989,41.3534,-72.0368,1,1,No,Yes,"Cats,Dogs",525,1066
5668614185,32.8212,-96.7853,1,1,No,Thumbnail,"Cats,Dogs",525,1059
5664570357,30.0066,-97.8071,1,3,No,Thumbnail,,525,1000
5668631135,30.5118,-97.6873,1,3,No,Thumbnail,,525,950
5668621952,42.9112,-78.8171,1,1,No,Thumbnail,"Cats,Dogs",525,915
5664594459,30.3054,-97.7497,1,1,No,Thumbnail,"Cats,Dogs",525,905
5668625202,32.8212,-96.7853,1,1,No,Thumbnail,"Cats,Dogs",525,900
5668632559,30.3054,-97.7497,1,1,No,Thumbnail,,525,899
5668639326,30.3054,-97.7497,1,1,No,Thumbnail,,525,850
5668640354,41.2562,-96.0404,1,1,No,Thumbnail,"Cats,Dogs",525,840
5668620883,37.1892,-93.2908,1,1,No,Thumbnail,,525,830
5664568601,39.1679,-84.4933,1,1,No,Thumbnail,Cats,525,815
5642321206,38.6274,-90.304,1,1,No,Thumbnail,"Cats,Dogs",525,750
5668615743,38.816,-90.7054,1,1,No,Thumbnail,"Cats,Dogs",525,745
5508976351,32.9954,-96.7849,1,1,No,Thumbnail,,525,741
5668632939,41.2562,-96.0404,1,1,No,Thumbnail,"Cats,Dogs",525,700
5668615075,39.8597,-86.3822,1,1,No,Thumbnail,"Cats,Dogs",525,695
5668641528,36.116,-95.9281,1,1,No,Thumbnail,"Cats,Dogs",525,515
5668617093,34.0372,-118.2972,1,0,No,Thumbnail,"Cats,Dogs",526,2130
5668613225,42.328,-71.071,1,1,No,Thumbnail,"Cats,Dogs",526,2117
5659895613,44.9776,-93.3594,1,2,No,Thumbnail,"Cats,Dogs",526,1400
5668632203,30.3054,-97.7497,1,1,No,Thumbnail,,526,1084
5668616979,32.7407,-97.3394,1,1,No,Thumbnail,"Cats,Dogs",526,915
5668632632,30.3054,-97.7497,1,1,No,Thumbnail,,527,1560
5668627487,29.4624,-98.5253,1,3,No,Thumbnail,"Cats,Dogs",527,1085
5668630136,30.3054,-97.7497,1,1,No,Thumbnail,"Cats,Dogs",527,1030
5668632295,30.3054,-97.7497,1,1,No,Thumbnail,,527,980
5668621846,41.6251,-93.7375,1,1,No,Thumbnail,Cats,527,680
5668624616,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",527,590
5509276475,35.4595,-97.3973,1,1,No,Thumbnail,"Cats,Dogs",527,559
5668629788,29.4624,-98.5253,1,1,No,Thumbnail,"Cats,Dogs",528,1055
5509175670,39.9071,-75.0838,1,1,No,Yes,"Cats,Dogs",528,990
5668616457,29.4624,-98.5253,1,1,No,Thumbnail,,528,975
5668630605,30.4433,-97.6282,1,1,No,Thumbnail,,528,965
5668635344,46.8608,-96.8096,1,3,No,Thumbnail,"Cats,Dogs",528,895
5509033140,32.3252,-95.2948,1,1,No,No,,528,715
5668611031,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",528,698
5664567472,37.7599,-122.4379,1,1,No,Thumbnail,"Cats,Dogs",529,3900
5668633476,30.3054,-97.7497,1,2,No,Thumbnail,,529,1616
5668631007,30.3054,-97.7497,1,1,No,Thumbnail,,529,1405
5668631695,30.3054,-97.7497,1,2,No,Thumbnail,,529,1399
5664568099,30.3054,-97.7497,1,1,No,Thumbnail,,529,1125
5664568109,30.3054,-97.7497,1,1,No,Thumbnail,,529,1125
5668609643,29.7714,-95.4343,1,0,No,Thumbnail,,529,995
5668638771,34.1594,-118.2498,1,1,No,Thumbnail,Cats,530,2050
5668613866,38.9118,-77.0132,1,1,No,Thumbnail,,530,1850
5642354615,47.616,-122.3275,1,1,No,Thumbnail,"Cats,Dogs",530,1750
5668226626,39.0017,-77.0353,1,0,No,Thumbnail,"Cats,Dogs",530,1489
5659895666,44.9855,-93.3023,1,2,No,Thumbnail,"Cats,Dogs",530,1425
5668619624,35.1825,-111.6031,1,1,No,Thumbnail,"Cats,Dogs",530,1375
5668631723,30.3054,-97.7497,1,1,No,Thumbnail,,530,1368
5668612889,34.1132,-117.6615,1,1,No,Thumbnail,,530,1355
5659895551,44.9855,-93.3023,1,2,No,Thumbnail,"Cats,Dogs",530,1350
5664569542,29.4624,-98.5253,1,1,No,Thumbnail,,530,1343
5668616030,45.0201,-93.4623,1,2,No,Thumbnail,"Cats,Dogs",530,1245
5668638862,41.4029,-73.4637,1,2,No,Thumbnail,"Cats,Dogs",530,1195
5668610081,28.5964,-81.3237,1,1,No,Thumbnail,"Cats,Dogs",530,1149
5668612284,31.8666,-102.3901,1,1,No,Thumbnail,"Cats,Dogs",530,1105
5668613564,29.4624,-98.5253,1,1,No,Thumbnail,,530,945
5651519138,36.8328,-76.3529,1,1,No,Thumbnail,,530,838
5668622311,41.5486,-90.5922,1,1,No,Thumbnail,"Cats,Dogs",530,640
5668631514,30.3054,-97.7497,1,2,No,Thumbnail,,531,1258
5668633838,46.8013,-100.7562,1,3,No,Thumbnail,"Cats,Dogs",531,800
5668624951,38.6274,-90.304,1,1,No,Thumbnail,"Cats,Dogs",531,775
5509240799,34.1474,-118.1391,1,2,No,Yes,,532,2220
5664574450,39.8163,-98.5576,1,2,No,Thumbnail,"Cats,Dogs",532,1840
5659898906,43.1472,-88.1182,1,3,No,Thumbnail,"Cats,Dogs",532,1095
5668630485,30.3054,-97.7497,1,1,No,Thumbnail,,532,962
5654433132,43.4251,-83.9731,1,1,No,Thumbnail,,532,575
5509161138,40.722,-74.0644,1,2,No,Yes,,533,2667
5668613886,38.8738,-77.1055,1,2,No,Thumbnail,"Cats,Dogs",533,2100
5668615534,45.5091,-122.6449,1,1,No,Thumbnail,"Cats,Dogs",533,1295
5668618506,44.0346,-92.468,1,2,No,Thumbnail,,533,1130
5668614911,37.53,-77.477,1,2,No,Thumbnail,"Cats,Dogs",533,1035
5668632518,30.3054,-97.7497,1,1,No,Thumbnail,,533,859
5508800119,40.6999,-74.3233,1,1,No,Thumbnail,,534,1537
5509073212,40.6999,-74.3233,1,1,No,Thumbnail,"Cats,Dogs",534,1416
5668615513,45.4305,-122.7798,1,2,No,Thumbnail,"Cats,Dogs",534,1252
5668618319,40.4969,-86.9659,1,1,No,Thumbnail,Cats,534,920
5653584012,29.4624,-98.5253,1,1,No,Thumbnail,"Cats,Dogs",534,815
5668613208,42.3739,-71.1155,1,1,No,Thumbnail,Cats,535,2775
5668613880,38.8738,-77.1055,1,2,No,Thumbnail,"Cats,Dogs",535,2150
5668629603,30.3054,-97.7497,1,2,No,Thumbnail,,535,1269
5668627510,30.3054,-97.7497,1,2,No,Thumbnail,,535,1233
5668614259,41.8625,-87.6825,1,1,No,Thumbnail,"Cats,Dogs",535,1119
5668615591,39.6169,-104.919,1,2,No,Thumbnail,"Cats,Dogs",535,969
5668611641,39.8163,-98.5576,1,3,No,Thumbnail,"Cats,Dogs",535,785
5668630885,35.1038,-106.611,1,1,No,Thumbnail,,535,750
5668630881,35.1038,-106.611,1,1,No,Thumbnail,"Cats,Dogs",535,750
5508799069,41.4712,-81.5155,1,1,No,Thumbnail,Cats,535,660
5509209078,35.2441,-97.4144,1,1,No,Yes,,535,594
5668613204,42.3787,-71.0159,1,2,No,Thumbnail,"Cats,Dogs",536,2435
5668615951,44.9776,-93.3594,1,3,No,Thumbnail,"Cats,Dogs",536,1405
5668624357,39.1474,-77.2032,1,1,No,Thumbnail,"Cats,Dogs",536,1295
5668616051,44.8338,-93.3197,1,2,No,Thumbnail,"Cats,Dogs",536,1290
5668634861,47.616,-122.3275,1,1,No,Thumbnail,Cats,536,1275
5508996515,40.5853,-105.0839,1,2,No,Yes,,536,1255
5659919574,38.9571,-95.2657,1,2,No,Thumbnail,"Cats,Dogs",536,930
5668609463,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",536,785
5668620526,29.9142,-93.9383,1,1,No,Thumbnail,"Cats,Dogs",536,400
5668622517,29.4624,-98.5253,1,1,No,Thumbnail,,537,1940
5664574124,32.7876,-117.1265,1,1,No,Thumbnail,"Cats,Dogs",537,1450
5653584996,44.9855,-93.3023,1,1,No,Thumbnail,"Cats,Dogs",537,1395
5508857895,32.829,-96.8458,1,2,No,Thumbnail,,537,1340
5664598172,33.7416,-84.2614,1,1,No,Thumbnail,"Cats,Dogs",537,1195
5668630921,30.3054,-97.7497,1,1,No,Thumbnail,,537,999
5668630218,30.3054,-97.7497,1,1,No,Thumbnail,,537,840
5668628299,37.7599,-122.4379,1,1,No,Thumbnail,"Cats,Dogs",538,3800
5668630348,39.736,-104.9819,1,1,No,Thumbnail,"Cats,Dogs",538,1500
5668632985,45.5091,-122.6449,1,1,No,Thumbnail,"Cats,Dogs",538,1250
5668611271,28.5964,-81.3237,1,3,No,Thumbnail,"Cats,Dogs",538,989
5668618716,40.1171,-88.1889,1,2,No,Thumbnail,,538,910
5509026346,32.5548,-94.7807,1,1,No,Yes,,538,624
5668611295,28.5163,-81.3644,1,1,No,Thumbnail,"Cats,Dogs",539,819
5668609530,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",539,535
5668633484,32.7876,-117.1265,1,1,No,Thumbnail,"Cats,Dogs",540,1795
5668612827,47.7046,-122.1989,1,1,No,Thumbnail,"Cats,Dogs",540,1615
5668617429,39.3191,-76.6126,1,1,No,Thumbnail,"Cats,Dogs",540,1600
5668638701,34.1383,-117.9635,1,2,No,Thumbnail,,540,1499
5664579084,44.9855,-93.3023,1,2,No,Thumbnail,"Cats,Dogs",540,1450
5659898665,35.9517,-79.071,1,1,No,Thumbnail,,540,1400
5659895522,44.9405,-93.1027,1,1,No,Thumbnail,Dogs,540,1400
5668613480,28.0076,-82.4792,1,1,No,Thumbnail,"Cats,Dogs",540,1399
5659895662,44.9405,-93.1027,1,2,No,Thumbnail,"Cats,Dogs",540,1250
5668610025,35.823,-78.6438,1,1,No,Thumbnail,"Cats,Dogs",540,1200
5668616043,44.8653,-93.4749,1,2,No,Thumbnail,"Cats,Dogs",540,1161
5668615919,44.9855,-93.3023,1,2,No,Thumbnail,"Cats,Dogs",540,1111
5668613520,28.5163,-81.3644,1,1,No,Thumbnail,"Cats,Dogs",540,1099
5668629361,30.3054,-97.7497,1,1,No,Thumbnail,,540,960
5668620472,61.1723,-149.8414,1,1,No,Thumbnail,"Cats,Dogs",540,920
5668630089,30.5118,-97.6873,1,1,No,Thumbnail,,540,840
5509208307,32.8255,-97.1039,1,2,No,Yes,"Cats,Dogs",540,835
5668619755,39.1471,-86.5136,1,1,No,Thumbnail,"Cats,Dogs",540,805
5668636012,46.599,-120.5572,1,1,No,Thumbnail,,540,770
5668616760,42.9497,-85.6417,1,1,No,Thumbnail,"Cats,Dogs",540,720
5668621601,40.1145,-88.2723,1,1,No,Thumbnail,,540,710
5659899081,38.6274,-90.304,1,1,No,Thumbnail,Cats,540,650
5668611130,35.2399,-97.4552,1,1,No,Thumbnail,"Cats,Dogs",540,620
5668619718,42.5589,-89.0873,1,1,No,Thumbnail,"Cats,Dogs",540,609
5668618140,40.4969,-86.9659,1,1,No,Thumbnail,"Cats,Dogs",540,599
5668618435,40.4969,-86.9659,1,1,No,Thumbnail,,540,599
5664572343,37.7599,-122.4379,1,1,No,Thumbnail,"Cats,Dogs",541,3395
5664576650,44.9855,-93.3023,1,2,No,Thumbnail,"Cats,Dogs",541,1276
5668616888,44.5099,-88.0178,1,1,No,Thumbnail,,541,725
5668640009,33.852,-118.3759,1,1,No,Thumbnail,Cats,542,2195
5668626180,39.1634,-76.6165,1,1,No,Thumbnail,,542,1028
5668632188,30.3054,-97.7497,1,1,No,Thumbnail,,542,883
5668623237,41.2562,-96.0404,1,2,No,Thumbnail,"Cats,Dogs",542,825
5668614839,43.6046,-116.2475,1,1,No,Thumbnail,"Cats,Dogs",542,772
5664596231,33.56,-101.8904,1,1,No,Thumbnail,"Cats,Dogs",542,550
5508655471,34.0451,-118.2414,1,2,No,Thumbnail,,543,2184
5668609368,29.5917,-95.5978,1,1,No,Thumbnail,"Cats,Dogs",543,922
5664571414,39.0744,-94.5521,1,1,No,Thumbnail,"Cats,Dogs",543,745
5668631308,30.3054,-97.7497,1,1,No,Thumbnail,,544,1265
5668614643,61.3186,-149.5355,1,1,No,Thumbnail,"Cats,Dogs",544,940
5664594907,33.1993,-97.1268,1,1,No,Thumbnail,"Cats,Dogs",544,899
5668619448,40.8062,-96.6778,1,1,No,Thumbnail,"Cats,Dogs",544,754
5509043013,32.275,-95.3017,1,1,No,Thumbnail,"Cats,Dogs",544,665
5668224809,38.9348,-77.059,1,1,No,Thumbnail,"Cats,Dogs",545,1965
5668614299,41.8625,-87.6825,1,2,No,Thumbnail,Cats,545,1576
5659895423,41.8625,-87.6825,1,1,No,Thumbnail,"Cats,Dogs",545,1505
5668634663,40.0054,-75.1415,1,1,No,Thumbnail,"Cats,Dogs",545,1475
5668611753,32.8212,-96.7853,1,3,No,Thumbnail,"Cats,Dogs",545,1310
5668614949,35.471,-97.5299,1,3,No,Thumbnail,"Cats,Dogs",545,1050
5668637850,40.7061,-111.9048,1,1,No,Thumbnail,"Cats,Dogs",545,1025
5668640822,41.2562,-96.0404,1,1,No,Thumbnail,"Cats,Dogs",545,835
5508830902,34.1056,-118.3668,1,2,No,Thumbnail,,546,2680
5508831500,34.1056,-118.3668,1,2,No,Thumbnail,"Cats,Dogs",546,2265
5668635932,34.1175,-117.7702,1,1,No,Thumbnail,"Cats,Dogs",546,1565
5509053021,34.0648,-84.0849,1,2,No,Thumbnail,"Cats,Dogs",546,1495
5668616094,44.9368,-93.3605,1,2,No,Thumbnail,"Cats,Dogs",546,1490
5668611668,38.8115,-77.1257,1,2,No,Thumbnail,"Cats,Dogs",546,1316
5668612512,39.6169,-104.919,1,2,No,Thumbnail,"Cats,Dogs",546,1261
5668618829,40.1145,-88.2723,1,2,No,Thumbnail,,546,1250
5668623495,29.4624,-98.5253,1,2,No,Thumbnail,,546,1120
5664568741,28.279,-81.4156,1,1,No,Thumbnail,"Cats,Dogs",546,895
5664574978,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",546,625
5668634571,47.9299,-97.0173,1,1,No,Thumbnail,,546,495
5668633283,41.8625,-87.6825,,2,No,Thumbnail,"Cats,Dogs",547,1739
5668614287,41.8625,-87.6825,1,1,No,Thumbnail,"Cats,Dogs",547,1216
5668627491,29.4624,-98.5253,1,2,No,Thumbnail,,547,1185
5668632345,30.3054,-97.7497,1,1,No,Thumbnail,,547,1000
5668630787,30.3054,-97.7497,1,1,No,Thumbnail,,547,999
5668614614,61.1723,-149.8414,1,1,No,Thumbnail,,547,915
5664594634,46.8901,-96.7447,1,1,No,Thumbnail,"Cats,Dogs",547,850
5668611168,33.7848,-84.3922,1,2,No,Thumbnail,"Cats,Dogs",548,1595
5668609262,29.7714,-95.4343,1,0,No,Thumbnail,"Cats,Dogs",548,1309
5668631023,30.3054,-97.7497,1,3,No,Thumbnail,,548,1230
5668609302,29.7714,-95.4343,1,0,No,Thumbnail,"Cats,Dogs",548,1189
5668633958,33.5178,-112.0848,1,1,No,Thumbnail,"Cats,Dogs",548,1065
5668620482,61.1723,-149.8414,1,1,No,Thumbnail,Cats,548,935
5668624030,37.7599,-122.4379,1,1,No,Thumbnail,"Cats,Dogs",549,4200
5508794905,42.3739,-71.1155,1,2,No,Thumbnail,,549,2659
5509190124,47.6829,-122.1209,1,1,No,Thumbnail,"Cats,Dogs",549,1617
5668610466,29.4624,-98.5253,1,1,No,Thumbnail,,549,903
5668621449,40.1171,-88.1889,1,2,No,Thumbnail,,549,840
5668610491,29.4624,-98.5253,1,1,No,Thumbnail,,549,828
5668618780,38.9118,-77.0132,1,1,No,Thumbnail,,550,2175
5668635787,33.866,-118.3958,1,1,No,Thumbnail,Cats,550,2075
5668633747,37.6541,-122.0735,1,1,No,Thumbnail,"Cats,Dogs",550,1899
5668640003,33.852,-118.3759,1,1,No,Thumbnail,Cats,550,1895
5668225388,38.9348,-77.059,1,0,No,Thumbnail,"Cats,Dogs",550,1820
5664598277,47.616,-122.3275,1,1,No,Thumbnail,"Cats,Dogs",550,1700
5664579303,39.8163,-98.5576,1,0,No,Thumbnail,,550,1649
5668613456,28.0076,-82.4792,1,1,No,Thumbnail,"Cats,Dogs",550,1599
5668638389,39.736,-104.9819,1,1,No,Thumbnail,,550,1500
5668624884,33.8323,-117.9079,1,1,No,Thumbnail,,550,1485
5664579276,44.9855,-93.3023,1,2,No,Thumbnail,"Cats,Dogs",550,1420
5659895699,44.9855,-93.3023,1,2,No,Thumbnail,"Cats,Dogs",550,1400
5668640031,32.7876,-117.1265,1,1,No,Thumbnail,"Cats,Dogs",550,1385
5661066229,38.9403,-77.0888,1,1,No,No,,550,1385
5668225436,39.0004,-77.1051,1,0,No,Thumbnail,Cats,550,1332
5668614311,42.0454,-87.6964,1,1,No,Thumbnail,Cats,550,1320
5668297747,42.4194,-71.111,1,2,No,Thumbnail,,550,1200
5668272551,42.4194,-71.111,1,,No,Thumbnail,,550,1200
5668628117,30.3054,-97.7497,1,1,No,Thumbnail,,550,1195
5668614209,32.8212,-96.7853,1,1,No,Thumbnail,"Cats,Dogs",550,1165
5642328044,39.5197,-119.8342,1,1,No,Thumbnail,"Cats,Dogs",550,1100
5508742663,32.8472,-96.827,1,1,No,Thumbnail,"Cats,Dogs",550,1100
5668610263,27.7873,-82.6772,1,1,No,Thumbnail,"Cats,Dogs",550,1055
5664571254,39.0744,-94.5521,1,2,No,Thumbnail,"Cats,Dogs",550,1020
5668639243,39.736,-104.9819,1,1,No,Thumbnail,,550,995
5668640574,33.7848,-84.3922,1,1,No,Thumbnail,"Cats,Dogs",550,995
5664573962,28.0076,-82.4792,1,1,No,Thumbnail,"Cats,Dogs",550,985
5668638471,39.9173,-75.3005,1,1,No,Thumbnail,"Cats,Dogs",550,979
5653563663,43.0042,-88.0184,1,1,No,Thumbnail,"Cats,Dogs",550,975
5664579743,43.0724,-89.4003,1,1,No,Thumbnail,Cats,550,955
5508724486,39.7333,-104.914,1,1,No,Thumbnail,,550,950
5668630094,30.3054,-97.7497,1,1,No,Thumbnail,,550,945
5668635270,41.8608,-88.1128,1,1,No,Thumbnail,Cats,550,925
5668629925,30.3054,-97.7497,1,1,No,Thumbnail,,550,916
5668628923,30.3054,-97.7497,1,1,No,Thumbnail,"Cats,Dogs",550,910
5664568577,39.1679,-84.4933,1,1,No,Thumbnail,Cats,550,899
5668632323,30.3054,-97.7497,1,1,No,Thumbnail,,550,890
5668629908,39.1471,-86.5136,1,0,No,Thumbnail,,550,889
5508818200,32.9012,-96.7916,1,1,No,Thumbnail,"Cats,Dogs",550,865
5668621325,39.1471,-86.5136,1,1,No,Thumbnail,"Cats,Dogs",550,850
5664576575,44.9855,-93.3023,1,1,No,Thumbnail,Cats,550,845
5664573823,28.0076,-82.4792,1,1,No,Thumbnail,"Cats,Dogs",550,837
5508820302,32.9012,-96.7916,1,1,No,Thumbnail,"Cats,Dogs",550,835
5668623468,29.4624,-98.5253,1,1,No,Thumbnail,,550,834
5668620469,61.1723,-149.8414,1,1,No,Thumbnail,"Cats,Dogs",550,830
5668613513,42.2368,-83.6103,1,1,No,Thumbnail,"Cats,Dogs",550,829
5668639058,30.6505,-97.6809,1,1,No,Thumbnail,Dogs,550,825
5508822489,32.9012,-96.7916,1,1,No,Thumbnail,"Cats,Dogs",550,825
5668623255,41.2562,-96.0404,1,1,No,Thumbnail,"Cats,Dogs",550,800
5509203502,41.7566,-72.689,1,2,No,No,"Cats,Dogs",550,795
5668611058,39.3191,-76.6126,1,1,No,Thumbnail,"Cats,Dogs",550,784
5648133190,39.1471,-86.5136,1,1,No,Thumbnail,,550,779
5668609873,43.0531,-87.9659,1,1,No,Thumbnail,Cats,550,775
5668618352,40.3613,-86.9005,1,2,No,Thumbnail,"Cats,Dogs",550,750
5653574621,42.7242,-84.477,1,1,No,Thumbnail,"Cats,Dogs",550,720
5509167080,35.6982,-97.4325,1,1,No,Yes,,550,695
5668615165,39.1103,-94.702,1,1,No,Thumbnail,"Cats,Dogs",550,665
5668621156,47.6794,-117.4018,1,0,No,Thumbnail,,550,650
5668618110,40.4969,-86.9659,1,1,No,Thumbnail,"Cats,Dogs",550,635
5668614008,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",550,635
5668611591,38.9954,-94.6422,1,2,No,Thumbnail,"Cats,Dogs",550,630
5664578371,42.0393,-94.0292,1,1,No,Thumbnail,,550,625
5668616599,41.2562,-96.0404,1,2,No,Thumbnail,"Cats,Dogs",550,610
5668627721,41.6675,-83.5837,1,2,No,Thumbnail,"Cats,Dogs",550,600
5650232805,34.678,-92.7603,1,1,No,Thumbnail,,550,600
5509141806,40.7228,-84.0782,1,1,No,No,,550,584
5668620807,37.1892,-93.2908,1,1,No,Thumbnail,"Cats,Dogs",550,580
5668634734,35.1872,-101.8587,,1,No,Thumbnail,"Cats,Dogs",550,550
5509140016,38.7835,-82.9413,1,1,No,Yes,,550,550
5668632667,48.2469,-101.3017,1,2,No,Thumbnail,"Cats,Dogs",550,545
5668633061,48.2469,-101.3017,1,1,No,Thumbnail,"Cats,Dogs",550,545
5668635014,47.9179,-97.0658,1,1,No,Thumbnail,,550,525
5668633413,48.2469,-101.3017,1,1,No,Thumbnail,"Cats,Dogs",550,525
5668633614,48.2469,-101.3017,1,1,No,Thumbnail,"Cats,Dogs",550,515
5653585900,35.4441,-94.3428,1,1,No,Thumbnail,"Cats,Dogs",550,510
5668623349,36.116,-95.9281,1,1,No,Thumbnail,"Cats,Dogs",550,500
5668632857,48.2469,-101.3017,1,1,No,Thumbnail,,550,480
5668632157,47.616,-122.3275,1,2,No,Thumbnail,"Cats,Dogs",551,1855
5509271088,40.8876,-74.0499,1,1,No,Yes,,551,1250
5668639800,32.8212,-96.7853,,1,No,Thumbnail,"Cats,Dogs",551,1085
5664597874,38.9571,-95.2657,1,3,No,Thumbnail,"Cats,Dogs",551,980
5668618499,44.0346,-92.468,1,2,No,Thumbnail,"Cats,Dogs",551,900
5668613158,37.7599,-122.4379,1,1,No,Thumbnail,"Cats,Dogs",552,3495
5509002725,47.6156,-122.2109,1,2,No,Thumbnail,,552,1665
5664597166,43.0791,-73.7766,1,1,No,Thumbnail,"Cats,Dogs",552,1595
5668629747,29.4624,-98.5253,1,2,No,Thumbnail,"Cats,Dogs",552,1250
5668614916,37.53,-77.477,1,2,No,Thumbnail,"Cats,Dogs",552,1195
5668623724,39.7953,-86.1387,1,1,No,Thumbnail,"Cats,Dogs",552,1030
5648116158,38.6274,-90.304,1,1,No,Thumbnail,"Cats,Dogs",553,995
5668623012,30.3961,-91.1152,1,1,No,Thumbnail,"Cats,Dogs",553,970
5668613654,33.7848,-84.3922,1,2,No,Thumbnail,Cats,554,1392
5668614240,33.0476,-96.7467,1,3,No,Thumbnail,"Cats,Dogs",554,1050
5668632314,30.3054,-97.7497,1,1,No,Thumbnail,,554,860
5668609713,29.7714,-95.4343,1,1,No,Thumbnail,"Cats,Dogs",554,750
5668623619,45.5091,-122.6449,1,1,No,Thumbnail,"Cats,Dogs",555,1350
5668616500,38.8562,-104.772,1,1,No,Thumbnail,"Cats,Dogs",555,840
5668618693,40.1145,-88.2723,1,1,No,Thumbnail,,555,780
5668636688,32.6596,-117.1595,1,1,No,Thumbnail,"Cats,Dogs",556,2600
5664579882,43.0531,-87.9659,1,1,No,Thumbnail,Dogs,556,1250
5668633117,30.3054,-97.7497,1,1,No,Thumbnail,,556,1107
5668630862,30.3054,-97.7497,1,1,No,Thumbnail,,556,910
5668611203,33.7848,-84.3922,1,3,No,Thumbnail,"Cats,Dogs",557,1747
5668638516,40.0054,-75.1415,1,1,No,Thumbnail,,557,1350
5668610418,29.4624,-98.5253,1,1,No,Thumbnail,,557,845
5664596455,40.4841,-74.4526,1,2,No,Thumbnail,,558,2180
5668627462,30.3054,-97.7497,1,1,No,Thumbnail,,558,1125
5664569531,29.4624,-98.5253,1,1,No,Thumbnail,,558,1047
5668622579,29.4624,-98.5253,1,1,No,Thumbnail,,558,960
5508822206,32.9012,-96.7916,1,1,No,Thumbnail,"Cats,Dogs",558,840
5668613278,33.7866,-84.1802,1,3,No,Thumbnail,"Cats,Dogs",558,764
